tick,agent_id,agent_type,lineage_id,generation,cause
1626,2802,mother,9,15,starvation
1650,2794,mother,1,15,starvation
1652,2823,child,1,15,hunger
1655,2818,mother,9,13,starvation
1679,2822,mother,1,14,starvation
1698,2836,mother,11,16,starvation
1699,2837,child,9,16,hunger
1699,2838,child,0,17,hunger
1699,2839,child,1,17,hunger
1699,2840,child,2,17,hunger
1699,2841,child,3,17,hunger
1699,2842,child,4,17,hunger
1699,2843,child,5,17,hunger
1699,2844,child,6,17,hunger
1699,2845,child,7,17,hunger
1699,2846,child,8,17,hunger
1699,2847,child,9,17,hunger
1699,2848,child,10,17,hunger
1699,2849,child,11,17,hunger
1703,2833,mother,8,16,starvation
1703,2851,child,9,15,hunger
1710,2852,mother,9,15,starvation
1711,2827,mother,2,16,starvation
1711,2853,child,9,16,hunger
1715,2825,mother,0,16,starvation
1717,2830,mother,5,16,starvation
1718,2831,mother,6,16,starvation
1722,2829,mother,4,16,starvation
1724,2826,mother,1,16,starvation
1724,2832,mother,7,16,starvation
1726,2824,mother,9,15,starvation
1726,2828,mother,3,16,starvation
1726,2834,mother,9,16,starvation
1726,2835,mother,10,16,starvation
1727,2850,mother,9,14,starvation
1752,2855,child,1,16,hunger
1779,2854,mother,1,15,starvation
1799,2869,child,9,17,hunger
1799,2870,child,0,18,hunger
1799,2871,child,1,18,hunger
1799,2872,child,2,18,hunger
1799,2873,child,3,18,hunger
1799,2874,child,4,18,hunger
1799,2875,child,5,18,hunger
1799,2876,child,6,18,hunger
1799,2877,child,7,18,hunger
1799,2878,child,8,18,hunger
1799,2879,child,9,18,hunger
1799,2880,child,10,18,hunger
1799,2881,child,11,18,hunger
1803,2883,child,9,16,hunger
1804,2863,mother,6,17,starvation
1804,2865,mother,8,17,starvation
1811,2868,mother,11,17,starvation
1811,2885,child,9,17,hunger
1812,2859,mother,2,17,starvation
1812,2884,mother,9,16,starvation
1816,2864,mother,7,17,starvation
1822,2861,mother,4,17,starvation
1826,2856,mother,9,16,starvation
1826,2857,mother,0,17,starvation
1826,2858,mother,1,17,starvation
1826,2860,mother,3,17,starvation
1826,2862,mother,5,17,starvation
1826,2866,mother,9,17,starvation
1826,2867,mother,10,17,starvation
1830,2882,mother,9,15,starvation
1852,2887,child,1,17,hunger
1877,2886,mother,1,16,starvation
1892,2900,mother,11,18,starvation
1899,2901,child,9,18,hunger
1899,2902,child,0,19,hunger
1899,2903,child,1,19,hunger
1899,2904,child,2,19,hunger
1899,2905,child,3,19,hunger
1899,2906,child,4,19,hunger
1899,2907,child,5,19,hunger
1899,2908,child,6,19,hunger
1899,2909,child,7,19,hunger
1899,2910,child,8,19,hunger
1899,2911,child,9,19,hunger
1899,2912,child,10,19,hunger
1899,2913,child,11,19,hunger
1903,2915,child,9,17,hunger
1904,2897,mother,8,18,starvation
1911,2917,child,9,18,hunger
1914,2916,mother,9,17,starvation
1915,2891,mother,2,18,starvation
1916,2889,mother,0,18,starvation
1921,2893,mother,4,18,starvation
1926,2890,mother,1,18,starvation
1926,2892,mother,3,18,starvation
1926,2896,mother,7,18,starvation
1926,2899,mother,10,18,starvation
1929,2894,mother,5,18,starvation
1929,2914,mother,9,16,starvation
1936,2895,mother,6,18,starvation
1950,2888,mother,9,17,starvation
1950,2898,mother,9,18,starvation
1952,2919,child,1,18,hunger
1976,2918,mother,1,17,starvation
1998,2929,mother,8,19,starvation
1999,2933,child,9,19,hunger
1999,2934,child,0,20,hunger
1999,2935,child,1,20,hunger
1999,2936,child,2,20,hunger
1999,2937,child,3,20,hunger
1999,2938,child,4,20,hunger
1999,2939,child,5,20,hunger
1999,2940,child,6,20,hunger
1999,2941,child,7,20,hunger
1999,2942,child,8,20,hunger
1999,2943,child,9,20,hunger
1999,2944,child,10,20,hunger
1999,2945,child,11,20,hunger
2003,2947,child,9,18,hunger
2004,2923,mother,2,19,starvation
2004,2932,mother,11,19,starvation
2008,2921,mother,0,19,starvation
2010,2948,mother,9,18,starvation
2011,2949,child,9,19,hunger
2016,2926,mother,5,19,starvation
2021,2925,mother,4,19,starvation
2022,2927,mother,6,19,starvation
2023,2922,mother,1,19,starvation
2026,2920,mother,9,18,starvation
2026,2924,mother,3,19,starvation
2026,2928,mother,7,19,starvation
2026,2930,mother,9,19,starvation
2026,2931,mother,10,19,starvation
2030,2946,mother,9,17,starvation
2052,2951,child,1,19,hunger
2078,2950,mother,1,18,starvation
2091,2961,mother,8,20,starvation
2096,2964,mother,11,20,starvation
2098,2953,mother,0,20,starvation
2099,2965,child,9,20,hunger
2099,2966,child,0,21,hunger
2099,2967,child,1,21,hunger
2099,2968,child,2,21,hunger
2099,2969,child,3,21,hunger
2099,2970,child,4,21,hunger
2099,2971,child,5,21,hunger
2099,2972,child,6,21,hunger
2099,2973,child,7,21,hunger
2099,2974,child,8,21,hunger
2099,2975,child,9,21,hunger
2099,2976,child,10,21,hunger
2099,2977,child,11,21,hunger
2103,2979,child,9,19,hunger
2111,2960,mother,7,20,starvation
2111,2981,child,9,20,hunger
2112,2955,mother,2,20,starvation
2113,2980,mother,9,19,starvation
2114,2958,mother,5,20,starvation
2123,2959,mother,6,20,starvation
2125,2957,mother,4,20,starvation
2126,2954,mother,1,20,starvation
2126,2956,mother,3,20,starvation
2126,2962,mother,9,20,starvation
2129,2978,mother,9,18,starvation
2134,2963,mother,10,20,starvation
2149,2952,mother,9,19,starvation
2152,2983,child,1,20,hunger
2179,2982,mother,1,19,starvation
2194,3012,mother,9,20,starvation
2199,2997,child,9,21,hunger
2199,2998,child,0,22,hunger
2199,2999,child,1,22,hunger
2199,3000,child,2,22,hunger
2199,3001,child,3,22,hunger
2199,3002,child,4,22,hunger
2199,3003,child,5,22,hunger
2199,3004,child,6,22,hunger
2199,3005,child,7,22,hunger
2199,3006,child,8,22,hunger
2199,3007,child,9,22,hunger
2199,3008,child,10,22,hunger
2199,3009,child,11,22,hunger
2203,3011,child,9,20,hunger
2206,2985,mother,0,21,starvation
2211,3013,child,9,21,hunger
2212,2991,mother,6,21,starvation
2212,2992,mother,7,21,starvation
2217,2987,mother,2,21,starvation
2223,2996,mother,11,21,starvation
2225,2990,mother,5,21,starvation
2226,2984,mother,9,20,starvation
2226,2986,mother,1,21,starvation
2226,2988,mother,3,21,starvation
2226,2989,mother,4,21,starvation
2226,2994,mother,9,21,starvation
2226,2995,mother,10,21,starvation
2228,3010,mother,9,19,starvation
2229,2993,mother,8,21,starvation
2252,3015,child,1,21,hunger
2278,3014,mother,1,20,starvation
2299,3029,child,9,22,hunger
2299,3030,child,0,23,hunger
2299,3031,child,1,23,hunger
2299,3032,child,2,23,hunger
2299,3033,child,3,23,hunger
2299,3034,child,4,23,hunger
2299,3035,child,5,23,hunger
2299,3036,child,6,23,hunger
2299,3037,child,7,23,hunger
2299,3038,child,8,23,hunger
2299,3039,child,9,23,hunger
2299,3040,child,10,23,hunger
2299,3041,child,11,23,hunger
2301,3017,mother,0,22,starvation
2303,3028,mother,11,22,starvation
2303,3043,child,9,21,hunger
2306,3025,mother,8,22,starvation
2309,3044,mother,9,21,starvation
2311,3045,child,9,22,hunger
2322,3024,mother,7,22,starvation
2324,3023,mother,6,22,starvation
2326,3016,mother,9,21,starvation
2326,3018,mother,1,22,starvation
2326,3020,mother,3,22,starvation
2326,3021,mother,4,22,starvation
2326,3022,mother,5,22,starvation
2326,3026,mother,9,22,starvation
2326,3027,mother,10,22,starvation
2330,3042,mother,9,20,starvation
2339,3019,mother,2,22,starvation
2352,3047,child,1,22,hunger
2379,3046,mother,1,21,starvation
2399,3061,child,9,23,hunger
2399,3062,child,0,24,hunger
2399,3063,child,1,24,hunger
2399,3064,child,2,24,hunger
2399,3065,child,3,24,hunger
2399,3066,child,4,24,hunger
2399,3067,child,5,24,hunger
2399,3068,child,6,24,hunger
2399,3069,child,7,24,hunger
2399,3070,child,8,24,hunger
2399,3071,child,9,24,hunger
2399,3072,child,10,24,hunger
2399,3073,child,11,24,hunger
2403,3060,mother,11,23,starvation
2403,3075,child,9,22,hunger
2407,3049,mother,0,23,starvation
2411,3077,child,9,23,hunger
2415,3055,mother,6,23,starvation
2422,3059,mother,10,23,starvation
2422,3076,mother,9,22,starvation
2423,3051,mother,2,23,starvation
2423,3056,mother,7,23,starvation
2425,3054,mother,5,23,starvation
2426,3048,mother,9,22,starvation
2426,3050,mother,1,23,starvation
2426,3052,mother,3,23,starvation
2426,3053,mother,4,23,starvation
2426,3057,mother,8,23,starvation
2426,3058,mother,9,23,starvation
2430,3074,mother,9,21,starvation
2452,3079,child,1,23,hunger
2479,3078,mother,1,22,starvation
2489,3092,mother,11,24,starvation
2499,3093,child,9,24,hunger
2499,3094,child,0,25,hunger
2499,3095,child,1,25,hunger
2499,3096,child,2,25,hunger
2499,3097,child,3,25,hunger
2499,3098,child,4,25,hunger
2499,3099,child,5,25,hunger
2499,3100,child,6,25,hunger
2499,3101,child,7,25,hunger
2499,3102,child,8,25,hunger
2499,3103,child,9,25,hunger
2499,3104,child,10,25,hunger
2499,3105,child,11,25,hunger
2502,3081,mother,0,24,starvation
2503,3107,child,9,23,hunger
2511,3109,child,9,24,hunger
2517,3086,mother,5,24,starvation
2519,3083,mother,2,24,starvation
2522,3082,mother,1,24,starvation
2525,3088,mother,7,24,starvation
2526,3080,mother,9,23,starvation
2526,3084,mother,3,24,starvation
2526,3085,mother,4,24,starvation
2526,3087,mother,6,24,starvation
2526,3089,mother,8,24,starvation
2526,3090,mother,9,24,starvation
2526,3091,mother,10,24,starvation
2530,3106,mother,9,22,starvation
2538,3108,mother,9,23,starvation
2552,3111,child,1,24,hunger
2579,3110,mother,1,23,starvation
2599,3125,child,9,25,hunger
2599,3126,child,0,26,hunger
2599,3127,child,1,26,hunger
2599,3128,child,2,26,hunger
2599,3129,child,3,26,hunger
2599,3130,child,4,26,hunger
2599,3131,child,5,26,hunger
2599,3132,child,6,26,hunger
2599,3133,child,7,26,hunger
2599,3134,child,8,26,hunger
2599,3135,child,9,26,hunger
2599,3136,child,10,26,hunger
2599,3137,child,11,26,hunger
2602,3121,mother,8,25,starvation
2603,3139,child,9,24,hunger
2604,3113,mother,0,25,starvation
2604,3124,mother,11,25,starvation
2610,3140,mother,9,24,starvation
2611,3141,child,9,25,hunger
2614,3115,mother,2,25,starvation
2617,3118,mother,5,25,starvation
2622,3120,mother,7,25,starvation
2623,3112,mother,9,24,starvation
2626,3114,mother,1,25,starvation
2626,3116,mother,3,25,starvation
2626,3117,mother,4,25,starvation
2626,3119,mother,6,25,starvation
2626,3122,mother,9,25,starvation
2626,3123,mother,10,25,starvation
2630,3138,mother,9,23,starvation
2652,3143,child,1,25,hunger
2679,3142,mother,1,24,starvation
2699,3157,child,9,26,hunger
2699,3158,child,0,27,hunger
2699,3159,child,1,27,hunger
2699,3160,child,2,27,hunger
2699,3161,child,3,27,hunger
2699,3162,child,4,27,hunger
2699,3163,child,5,27,hunger
2699,3164,child,6,27,hunger
2699,3165,child,7,27,hunger
2699,3166,child,8,27,hunger
2699,3167,child,9,27,hunger
2699,3168,child,10,27,hunger
2699,3169,child,11,27,hunger
