tick,mother_id,child_id,mother_lineage_id,mother_generation,mother_care_weight,mother_forage_weight,mother_self_weight
3199,8160,8172,1,32,0.516604,0.500000,0.500000
3199,8161,8173,2,32,0.188641,0.684868,0.693545
3199,8162,8174,3,32,0.373686,0.371523,0.500000
3199,8163,8175,4,32,0.773556,0.727502,0.321286
3199,8164,8176,5,32,0.500000,0.500000,0.455616
3199,8165,8177,6,32,0.500000,0.500000,0.500000
3199,8166,8178,7,32,0.500000,0.500000,0.500000
3199,8167,8179,8,32,0.462177,0.665597,0.429446
3199,8168,8180,9,32,0.500000,0.500000,0.500000
3199,8169,8181,10,32,0.576462,0.500000,0.500000
3199,8170,8182,11,32,0.584247,0.672355,0.671494
3207,8183,8184,7,31,0.430733,0.585541,0.644710
3241,8185,8186,7,30,0.398576,0.655872,0.500000
3251,8187,8188,7,31,0.500000,0.500000,0.500000
3299,8189,8201,0,33,0.390145,0.477869,0.172971
3299,8190,8202,1,33,0.516604,0.500000,0.500000
3299,8191,8203,2,33,0.188641,0.684868,0.693545
3299,8192,8204,3,33,0.373686,0.371523,0.500000
3299,8193,8205,4,33,0.773556,0.727502,0.314658
3299,8194,8206,5,33,0.500000,0.500000,0.455616
3299,8195,8207,6,33,0.500000,0.500000,0.500000
3299,8196,8208,7,33,0.500000,0.500000,0.500000
3299,8197,8209,8,33,0.462177,0.665597,0.429446
3299,8198,8210,9,33,0.500000,0.500000,0.500000
3299,8199,8211,10,33,0.500000,0.500000,0.500000
3299,8200,8212,11,33,0.584247,0.620940,0.671494
3307,8213,8214,7,32,0.430733,0.585541,0.644710
3341,8215,8216,7,31,0.398576,0.603963,0.500000
3351,8217,8218,7,32,0.500000,0.500000,0.329962
3399,8219,8231,0,34,0.390145,0.477869,0.172971
3399,8220,8232,1,34,0.516604,0.500000,0.500000
3399,8221,8233,2,34,0.188641,0.684868,0.693545
3399,8222,8234,3,34,0.441575,0.371523,0.500000
3399,8223,8235,4,34,0.773556,0.727502,0.314658
3399,8224,8236,5,34,0.500000,0.500000,0.455616
3399,8225,8237,6,34,0.500000,0.500000,0.500000
3399,8226,8238,7,34,0.500000,0.500000,0.500000
3399,8227,8239,8,34,0.399769,0.562302,0.505899
3399,8228,8240,9,34,0.633566,0.500000,0.500000
3399,8229,8241,10,34,0.500000,0.487000,0.500000
3399,8230,8242,11,34,0.584247,0.620940,0.671494
3407,8243,8244,7,33,0.430733,0.585541,0.644710
3441,8245,8246,7,32,0.398576,0.603963,0.500000
3451,8247,8248,7,33,0.500000,0.500000,0.329962
3499,8249,8261,0,35,0.390145,0.477869,0.000000
3499,8250,8262,1,35,0.516604,0.500000,0.500000
3499,8251,8263,2,35,0.188641,0.684868,0.693545
3499,8252,8264,3,35,0.441575,0.371523,0.500000
3499,8253,8265,4,35,0.773556,0.727502,0.314658
3499,8254,8266,5,35,0.500000,0.500000,0.455616
3499,8255,8267,6,35,0.569464,0.529156,0.500000
3499,8256,8268,7,35,0.500000,0.583161,0.500000
3499,8257,8269,8,35,0.501455,0.562302,0.505899
3499,8258,8270,9,35,0.633566,0.500000,0.500000
3499,8259,8271,10,35,0.500000,0.487000,0.500000
3499,8260,8272,11,35,0.584247,0.620940,0.671494
3507,8273,8274,7,34,0.430733,0.585541,0.644710
3541,8275,8276,7,33,0.398576,0.603963,0.500000
3551,8277,8278,7,34,0.500000,0.500000,0.329962
3599,8279,8291,0,36,0.390145,0.477869,0.000000
3599,8280,8292,1,36,0.516604,0.500000,0.500000
3599,8281,8293,2,36,0.188641,0.684868,0.693545
3599,8282,8294,3,36,0.321428,0.371523,0.518671
3599,8283,8295,4,36,0.773556,0.727502,0.314658
3599,8284,8296,5,36,0.500000,0.500000,0.455616
3599,8285,8297,6,36,0.569464,0.529156,0.500000
3599,8286,8298,7,36,0.500000,0.583161,0.500000
3599,8287,8299,8,36,0.501455,0.562302,0.505899
3599,8288,8300,9,36,0.633566,0.500000,0.500000
3599,8289,8301,10,36,0.502126,0.487000,0.500000
3599,8290,8302,11,36,0.584247,0.620940,0.671494
3607,8303,8304,7,35,0.430733,0.585541,0.644710
3641,8305,8306,7,34,0.398576,0.603963,0.500000
3651,8307,8308,7,35,0.504716,0.500000,0.329962
3699,8309,8321,0,37,0.390145,0.477869,0.000000
3699,8310,8322,1,37,0.516604,0.500000,0.500000
3699,8311,8323,2,37,0.188641,0.684868,0.693545
3699,8312,8324,3,37,0.321428,0.371523,0.518671
3699,8313,8325,4,37,0.773556,0.727502,0.314658
3699,8314,8326,5,37,0.500000,0.500000,0.455616
3699,8315,8327,6,37,0.569464,0.529156,0.500000
3699,8316,8328,7,37,0.500000,0.583161,0.500000
3699,8317,8329,8,37,0.501455,0.562302,0.505899
3699,8318,8330,9,37,0.633566,0.500000,0.422898
3699,8319,8331,10,37,0.502126,0.487000,0.500000
3699,8320,8332,11,37,0.584247,0.620940,0.740228
3707,8333,8334,7,36,0.430733,0.585541,0.644710
3741,8335,8336,7,35,0.398576,0.603963,0.547310
3751,8337,8338,7,36,0.504716,0.500000,0.329962
3799,8339,8351,0,38,0.390145,0.477869,0.059984
3799,8340,8352,1,38,0.516604,0.461170,0.500000
3799,8341,8353,2,38,0.188641,0.684868,0.693545
3799,8342,8354,3,38,0.321428,0.371523,0.518671
3799,8343,8355,4,38,0.773556,0.727502,0.314658
3799,8344,8356,5,38,0.500000,0.500000,0.455616
3799,8345,8357,6,38,0.569464,0.529156,0.500000
3799,8346,8358,7,38,0.500000,0.583161,0.500000
3799,8347,8359,8,38,0.501455,0.562302,0.418928
3799,8348,8360,9,38,0.633566,0.441557,0.422898
3799,8349,8361,10,38,0.426328,0.487000,0.500000
3799,8350,8362,11,38,0.584247,0.620940,0.740228
3807,8363,8364,7,37,0.430733,0.585541,0.644710
3841,8365,8366,7,36,0.398576,0.603963,0.547310
3851,8367,8368,7,37,0.504716,0.500000,0.329962
3899,8369,8381,0,39,0.390145,0.477869,0.000000
3899,8370,8382,1,39,0.516604,0.358168,0.542203
3899,8371,8383,2,39,0.188641,0.684868,0.693545
3899,8372,8384,3,39,0.321428,0.371523,0.518671
3899,8373,8385,4,39,0.776156,0.727502,0.314658
3899,8374,8386,5,39,0.500000,0.500000,0.455616
3899,8375,8387,6,39,0.570256,0.529156,0.558826
3899,8376,8388,7,39,0.500000,0.583161,0.500000
3899,8377,8389,8,39,0.501455,0.562302,0.418928
3899,8378,8390,9,39,0.633566,0.441557,0.422898
3899,8379,8391,10,39,0.426328,0.487000,0.500000
3899,8380,8392,11,39,0.584247,0.620940,0.740228
3907,8393,8394,7,38,0.430733,0.585541,0.644710
3941,8395,8396,7,37,0.411744,0.603963,0.547310
3951,8397,8398,7,38,0.583319,0.500000,0.329962
3999,8399,8411,0,40,0.390145,0.477869,0.000000
3999,8400,8412,1,40,0.516604,0.358168,0.542203
3999,8401,8413,2,40,0.188641,0.684868,0.693545
3999,8402,8414,3,40,0.321428,0.371523,0.471135
3999,8403,8415,4,40,0.776156,0.727502,0.293535
3999,8404,8416,5,40,0.500000,0.500000,0.455616
3999,8405,8417,6,40,0.570256,0.529156,0.558826
3999,8406,8418,7,40,0.423079,0.583161,0.500000
3999,8407,8419,8,40,0.501455,0.562302,0.418928
3999,8408,8420,9,40,0.633566,0.441557,0.422898
3999,8409,8421,10,40,0.426328,0.487000,0.500000
3999,8410,8422,11,40,0.584247,0.620940,0.740228
4007,8423,8424,7,39,0.430733,0.585541,0.644710
4041,8425,8426,7,38,0.411744,0.601450,0.547310
4051,8427,8428,7,39,0.588035,0.500000,0.329962
4099,8429,8441,0,41,0.390145,0.477869,0.000000
4099,8430,8442,1,41,0.518604,0.358168,0.542203
4099,8431,8443,2,41,0.188641,0.684868,0.693545
4099,8432,8444,3,41,0.321428,0.371523,0.471135
4099,8433,8445,4,41,0.741418,0.727502,0.313793
4099,8434,8446,5,41,0.500720,0.500000,0.455616
4099,8435,8447,6,41,0.570256,0.529156,0.653725
4099,8436,8448,7,41,0.423079,0.526224,0.500000
4099,8437,8449,8,41,0.501455,0.562302,0.418928
4099,8438,8450,9,41,0.633566,0.441557,0.422898
4099,8439,8451,10,41,0.426328,0.487000,0.660979
4099,8440,8452,11,41,0.584247,0.620940,0.740228
4107,8453,8454,7,40,0.427290,0.585541,0.644710
4141,8455,8456,7,39,0.411744,0.601450,0.547310
4151,8457,8458,7,40,0.588035,0.500000,0.329962
4199,8459,8471,0,42,0.390145,0.477869,0.130841
4199,8460,8472,1,42,0.518604,0.358168,0.542203
4199,8461,8473,2,42,0.188641,0.684868,0.693545
4199,8462,8474,3,42,0.321428,0.371523,0.471135
4199,8463,8475,4,42,0.741418,0.727502,0.313793
4199,8464,8476,5,42,0.281777,0.500000,0.455616
4199,8465,8477,6,42,0.570256,0.529156,0.653725
4199,8466,8478,7,42,0.423079,0.526224,0.500000
4199,8467,8479,8,42,0.501455,0.562302,0.418928
4199,8468,8480,9,42,0.500000,0.500000,0.500000
4199,8469,8481,10,42,0.426328,0.463577,0.660979
4199,8470,8482,11,42,0.402462,0.620940,0.740228
4207,8483,8484,7,41,0.427290,0.585541,0.644710
4241,8485,8486,7,40,0.411744,0.601450,0.547310
4251,8487,8488,7,41,0.588035,0.500000,0.329962
4299,8489,8501,0,43,0.390145,0.477869,0.130841
4299,8490,8502,1,43,0.518604,0.358168,0.542203
4299,8491,8503,2,43,0.188641,0.684868,0.605946
4299,8492,8504,3,43,0.321428,0.371523,0.471135
4299,8493,8505,4,43,0.741418,0.793877,0.313793
4299,8494,8506,5,43,0.281777,0.500000,0.455616
4299,8495,8507,6,43,0.570256,0.529156,0.653725
4299,8496,8508,7,43,0.423079,0.526224,0.500000
4299,8497,8509,8,43,0.501455,0.562302,0.418928
4299,8498,8510,9,43,0.500000,0.500000,0.500000
4299,8499,8511,10,43,0.426328,0.463577,0.660979
4299,8500,8512,11,43,0.402462,0.620940,0.740228
4307,8513,8514,7,42,0.427290,0.585541,0.644710
4341,8515,8516,7,41,0.412559,0.601450,0.579916
4351,8517,8518,7,42,0.500000,0.500000,0.500000
4399,8519,8531,0,44,0.542740,0.477869,0.130841
4399,8520,8532,1,44,0.521164,0.358168,0.542203
4399,8521,8533,2,44,0.188641,0.684868,0.605946
4399,8522,8534,3,44,0.321428,0.371523,0.471135
4399,8523,8535,4,44,0.741418,0.793877,0.313793
4399,8524,8536,5,44,0.281777,0.500000,0.455616
4399,8525,8537,6,44,0.570256,0.529156,0.750145
4399,8526,8538,7,44,0.423079,0.526224,0.500000
4399,8527,8539,8,44,0.503781,0.562302,0.418928
4399,8528,8540,9,44,0.500000,0.500000,0.500000
4399,8529,8541,10,44,0.426328,0.463577,0.660979
4399,8530,8542,11,44,0.402462,0.620940,0.740228
4407,8543,8544,7,43,0.427290,0.585541,0.644710
4441,8545,8546,7,42,0.412559,0.426717,0.579916
4451,8547,8548,7,43,0.512133,0.500000,0.627848
4499,8549,8561,0,45,0.542740,0.477869,0.130841
4499,8550,8562,1,45,0.521164,0.338018,0.542203
4499,8551,8563,2,45,0.188641,0.684868,0.686213
4499,8552,8564,3,45,0.261681,0.371523,0.471135
4499,8553,8565,4,45,0.741418,0.793877,0.313793
4499,8554,8566,5,45,0.281777,0.500000,0.455616
4499,8555,8567,6,45,0.570256,0.529156,0.750145
4499,8556,8568,7,45,0.403293,0.532159,0.500000
4499,8557,8569,8,45,0.506108,0.562302,0.418928
4499,8558,8570,9,45,0.500000,0.500000,0.500000
4499,8559,8571,10,45,0.426328,0.514478,0.660979
4499,8560,8572,11,45,0.402462,0.718896,0.740228
4507,8573,8574,7,44,0.427290,0.585541,0.644710
4541,8575,8576,7,43,0.413374,0.426717,0.579916
